dow,lake_name,between,degree
16024400,south,5049,2786
18013300,miller,8416,2786
38029200,section 29,2401,2788
3041700,fish,5728,2788
38078900,camp,6192,2790
31048100,highland,6912,2790
21017800,olaf,4325,2792
3013400,green water,3508,2793
13001100,ogrens,3832,2794
56018400,unnamed,4249,2795
69038400,little shell,3007,2796
6014700,north rothwell,5837,2797
69026300,cranberry,2006,2798
69081500,chub,5748,2799
31054300,crooked,4361,2800
2012200,burns,4457,2801
31023800,lower lawrence,8050,2802
3052400,north barnes,7071,2803
56031700,lily,3955,2804
69007900,picket,3293,2805
49001400,hannah,4121,2805
44010100,pine,6121,2807
56015600,deusch,5840,2808
27018700,haughey,2107,2809
3051900,bluebird,2961,2810
18030100,meyer,8753,2811
38054900,inga,2376,2812
8009600,boise,8500,2813
18036000,little star,2158,2814
56032200,lone pine,8431,2814
3033800,black earth,3861,2816
71009800,wood,5154,2816
38078500,tin can mike,7667,2818
56025500,hancock,4114,2819
49006000,tamarack,3983,2820
11015600,louise,5231,2821
73005700,rausch,5264,2822
2000200,higgins,6161,2822
38068500,wampus,3378,2824
15006200,fourth,3942,2825
56093600,businger,4498,2825
83002100,fedji,4748,2825
38005000,sister,4734,2828
69009600,angleworm,4756,2829
61000200,east johanna,5841,2829
16004600,mink,3696,2831
18027800,pleasant,1284,2832
16011400,alder,827,2833
31054700,smith,991,2834
31042300,little island,3100,2835
4026700,ten mile,2584,2836
14008900,doran,3133,2837
14001900,three,4627,2838
15012700,island,1675,2839
62001800,deep,2085,2839
11043900,green,2764,2839
60011900,uff,3959,2842
18032500,stevens,940,2843
26013600,eide,1891,2844
11068800,unnamed,2889,2845
4031200,sandy,3190,2846
53000700,indian,1463,2847
86019200,round,2095,2847
38004200,wye,3045,2847
3037200,nottage,5246,2850
18036300,strawberry,3927,2851
15006600,sugar bush,1402,2852
73012700,linneman,837,2853
31037400,forest,2118,2854
27002200,diamond,3461,2855
4001500,little rice,1505,2856
80001600,unnamed,1522,2857
76016000,large henry,5855,2858
86000100,foster,2352,2859
38025100,hoist,2075,2860
80001900,round,3557,2861
38003600,moose,5205,2862
69009400,fairy,3292,2863
31059700,amen,8999,2863
75004500,hanse,4649,2865
58000500,hay creek flowage,7263,2866
3030300,bear,7666,2867
4013900,bass,3881,2868
58000700,rock,6662,2868
11010700,lucille,4250,2870
11048700,little twin,2244,2871
69065700,half moon,2195,2872
3003400,unnamed,2427,2872
14006200,jergenson,4770,2872
11020700,mile,3965,2875
69035800,green,4636,2876
21020600,baumbach,6695,2876
86020400,taylor,5523,2878
34034800,unnamed,7519,2878
11023000,little sand,6740,2880
38040000,ima,2276,2881
69003500,tommila,3062,2882
82012100,mann,2521,2883
56014900,sampson,5010,2884
4005000,meadow,3884,2885
73008700,krays,1765,2886
3063300,horan,7609,2887
69032300,neewin,1453,2888
86005000,wrens slough,3505,2889
69026400,putnam,6301,2889
69048700,gun,3127,2891
38039100,dix,580,2892
61009200,hoff,2291,2892
29023400,minnie,2305,2892
3064600,lime,4583,2892
34012000,alvig,8769,2896
56051300,ottos,7109,2897
69063500,young,4138,2898
26020900,werk slough,2836,2899
2010500,mud,5502,2900
82009200,powers,2139,2901
16000900,swamp,1416,2902
11017200,bracket,5165,2902
16014500,east twin,5966,2904
56052700,hand,5514,2905
21023300,upper hunt,2682,2906
19008000,rogers,2036,2907
69023000,schultz,3010,2908
56084100,unnamed,1289,2909
44003700,flat,3763,2909
3056700,apple,5727,2911
38078100,stub,3614,2912
11013500,rabbit,2551,2913
56085600,wedel,2573,2914
69021800,eagles nest no. four,3025,2914
34022000,unnamed,8343,2916
3039700,oar,3667,2917
61019400,danielson slough,4567,2918
18013000,milford,5719,2919
29012800,island,2424,2920
10006600,winkler,3878,2920
46014500,fish,7802,2922
61001500,unnamed,3887,2923
1003500,mud,5609,2923
38025500,tanner,1661,2925
56041600,beebe,3721,2926
31060500,long,6288,2927
69032200,niswi,3490,2928
16065400,timber,4446,2928
56063000,unnamed,2394,2930
3038800,tamarack,3825,2931
56071600,anderson,9056,2932
31082800,stone axe,6788,2933
29016500,rockwell,5177,2934
31009600,lammon aid,3387,2935
6010100,olson,1867,2936
10006900,benton,3905,2937
11030300,unnamed,2995,2938
18039000,unnamed,5218,2939
62005500,como,2420,2940
11007800,moon,4321,2941
3048400,ellison,8173,2942
69027700,clear,1122,2943
27014800,winterhalter,2229,2944
11024100,tamarack,6412,2945
2007100,spring,5416,2946
69047300,eugene,4342,2947
86025600,chelgren,7747,2948
61012000,horse,7320,2949
14006300,overson,1791,2950
44005800,doucette,6057,2951
69028100,four mile,397,2952
82003600,turtle,1552,2953
4019000,nebish,3956,2954
15003700,nels olson,1931,2955
27012000,cook,1990,2955
43005700,unnamed,5602,2957
18013500,turner,4260,2958
70013200,ahlswede,4927,2958
56007700,stemmer,5986,2960
18023800,half moon,5142,2961
11019200,blackduck,6988,2961
30011400,baxter,3567,2963
42009300,goose,8645,2964
56057400,long,4679,2965
82000400,edith,1334,2966
11001900,sailor,8120,2967
3029000,spring,2949,2968
2010600,norris,1442,2969
70005600,campbell,7365,2969
27006900,duck,1255,2971
38078600,sandpit,4655,2972
14005300,christ olson,6214,2972
1008300,townline,3931,2974
47011800,evenson,9085,2975
62007100,valentine,922,2976
16034100,west pope,2057,2977
21019800,crooks,2521,2977
16075900,alpine,1616,2979
21001800,bird,7593,2980
10005000,carl krey,1593,2981
31012700,trestle,5235,2981
69048400,little loon,4364,2983
4016700,dark,5257,2984
29013900,kimball,2320,2985
3045900,morrison,2133,2986
38063900,pagami,3570,2987
56057500,long,1052,2988
56035000,pine (reames),7706,2988
3048500,spear,7575,2990
69017500,ole,1253,2991
29014500,round,2310,2991
75001500,unnamed,2566,2993
73014400,pirz,2121,2994
38041500,delay,7261,2995
56034800,tenter,1744,2996
4032600,moose,1823,2997
11008800,wahneshin,8159,2998
69079800,moose,1602,2999
58012900,little pine,3121,3000
82010700,sunfish,1179,3001
16064300,richey,4875,3002
69069800,lost,5172,3003
3009700,sockeye,7671,3004
56066600,unnamed,2759,3005
69061900,simian,1311,3006
56087600,reed,4150,3007
27002800,cornelia,648,3008
38022600,kekekabic,247,3009
31080000,david,6480,3009
31028900,lost,5223,3011
56094100,pete,8807,3012
31094600,tioga mine pit,5612,3013
1018300,bass,1470,3014
69039300,cooks,1746,3015
86004800,cook,8672,3016
69046500,upper pauness,1379,3017
69070300,crooked,1933,3018
4008600,stocking,2338,3018
56040200,vinge,3368,3018
3108700,unnamed,4375,3021
38039800,missionary,2707,3022
58003100,pickerel,5420,3022
3051600,canary,4873,3024
15000200,haggerty,856,3025
38022700,amoeber,2668,3026
9006200,cross,7202,3026
26000100,bah,4349,3028
56042700,dane,1974,3029
33002400,lake full of fish,3471,3029
44008200,jessie,1637,3031
21035300,anka,6232,3032
31023000,bass,2093,3033
77005300,star,6601,3034
69067100,pfeiffer,2877,3035
75024100,unnamed,7965,3035
15007400,anderson,1503,3037
9000900,venoah,4050,3038
69089300,finberg,3550,3039
16017400,ram,4674,3040
34034700,hefta,2410,3041
56011000,snow,6308,3041
1000500,rice,4414,3043
31053500,moore,7438,3044
86017600,melrose,5097,3045
47011400,atkinson,8920,3046
43006700,little bear,8575,3047
14004700,moe,7523,3048
36000800,moose,1716,3049
69021600,beaver,4909,3050
31015500,horsehead,3850,3051
58013100,fish,1993,3052
31064500,kremer,3326,3052
86002700,spotanski,8468,3052
31047300,mary,8900,3052
71013200,crescent,8267,3056
44003200,goodwin,1195,3057
27010900,hadley,3282,3057
38052600,parent,4798,3057
69076100,spring,954,3060
56102600,sands,3082,3060
86028600,little john,3055,3062
15007200,stassen,3456,3062
38008000,kawishiwi,5681,3062
31050200,slauson,6876,3065
21024100,boesen,6207,3066
71004000,sandy,6870,3067
21009600,anderson,7534,3068
77019500,faille,4523,3069
38070700,eskwagama,1741,3070
70008500,unnamed,2470,3071
3026600,albertson,6077,3071
18007700,bordwell,4999,3073
75026800,unnamed,7709,3073
2007200,laddie,1701,3075
31074800,miller,2929,3075
69034100,lamb,2910,3077
11097100,unnamed,4930,3078
21024600,stockhaven,7133,3079
3005800,pickerel,2992,3080
69065300,long,2473,3081
44015700,allen,3339,3082
3004200,kane,3076,3083
26002600,torstenson,2771,3084
56086500,opperman,4413,3085
69019200,white feather,1161,3086
38003100,thunderbird,1775,3086
69032600,otter,2256,3088
73005900,mud,5441,3088
31029800,walters,1333,3090
69048000,beartrack,2704,3091
38004900,wanless,4227,3091
73008900,zumwalde,5555,3091
40004400,steele,3046,3094
3064400,peach,7873,3094
11042600,lova,6945,3096
31008200,sand,7019,3097
69074700,clear,1897,3098
18026700,mcclain,4903,3098
30004700,long,7566,3100
36000900,seretha,3665,3101
31067000,big ole,5141,3102
38018000,ogishkemuncie,1042,3103
16065700,grace,2761,3103
38000100,south wigwam,1870,3105
11024400,one,7122,3105
86020200,junkins,6504,3107
86004700,unnamed,3400,3108
31026000,white swan,7017,3108
31071500,unnamed,5662,3110
2002100,tamarack,679,3111
69023200,horseshoe,3430,3112
58002900,grace,7067,3112
38055100,beetle,2491,3114
31049000,elizabeth,5472,3115
38055900,kitigan,2719,3116
86012500,mary,5002,3117
61009900,mary,2334,3118
69056800,cedar island,5187,3118
38037200,fraser,4188,3120
70001900,hanrahan,896,3121
82001500,loon,2382,3121
31077400,elbow,6128,3121
1016300,taylor,3917,3124
27007200,round,1329,3125
27016900,cowley,669,3126
31046600,horseshoe,1218,3127
9003000,hardwood,3344,3128
18004300,horseshoe,1966,3129
11038600,hiram,3511,3129
69052300,dodo,4159,3131
86023900,sheldon,7415,3132
56034900,north rice,7552,3132
58011700,rock,7027,3134
1012600,monson,2527,3135
31010500,unnamed,3064,3136
69065400,horseshoe,2444,3137
51004300,fox,3828,3138
60017800,tee,4714,3138
11009100,green,4525,3140
29022000,halverson,905,3141
4014100,carr,5080,3142
16002300,esther,1378,3143
86009200,little ida,6321,3144
31031900,rat,5908,3145
16080900,little saganaga,4155,3146
3066100,pump,7164,3146
21037600,grants slough,2747,3148
69075500,marion,5077,3148
19006700,thomas,628,3150
69053300,schisler,5038,3151
16017500,bower trout,7469,3152
38055600,cat,4417,3153
73004400,murray,4774,3154
61001300,unnamed,3491,3155
27014700,peter,498,3156
86015300,unnamed,4139,3157
71000100,twin,3605,3158
31011000,mud,4273,3159
38077000,chow,929,3160
44016200,simonson,5438,3161
21015800,grubb,2462,3162
31065800,little dick,8445,3162
69068500,o'leary,2341,3164
3058500,bergerson,4578,3164
18008900,wilson,2442,3166
31014500,thirty,5245,3167
11032300,little long,5252,3167
61009600,gilbertson,4958,3169
58003800,net,7546,3169
43010900,french,8067,3169
82006400,fish,942,3172
16062300,tuscarora,1766,3173
69046400,lower pauness,3311,3174
38035100,thomas,226,3175
18033300,unnamed,2240,3176
1019900,mckinney,4327,3176
69051500,bergen,4662,3178
29007600,knutson,5474,3179
27007300,smetana,2749,3180
69028300,six mile,1222,3181
18011600,june,8422,3182
3045500,hospital,3026,3183
31068900,issac,6874,3184
32002300,spirit,3482,3185
1006400,bear,3205,3186
71012500,prairie,7711,3187
56018700,trulse,4813,3188
66005600,lemay,5422,3188
46002400,george,3589,3190
26026400,stony brook,3509,3191
3047300,buck,6183,3191
56092600,burton,8747,3191
69042900,sabin (embarrass mine),3671,3194
77001100,buckhead,8619,3195
31056300,warburg,1918,3196
69040800,wabuse,2087,3197
69040400,morgan,7273,3197
69005600,little,1173,3199
31031100,erskine,1426,3200
14005200,solum,1845,3201
69031500,korb,2062,3202
69025300,heikkilla,4409,3202
18011800,little black hoof,5117,3202
60002100,sand,1223,3205
4006800,erickson,3999,3206
42009600,island,8326,3207
82007200,white rock,2722,3208
73027600,south twin,3096,3208
14000200,anderson,3790,3210
69051300,little grand,5270,3210
69048800,north,5716,3212
69073200,little sand,970,3213
26012600,unnamed,3488,3214
38033000,alice,174,3215
1028300,krilwitz,1813,3216
18002400,williams,2841,3217
3025200,unnamed,3673,3217
16003800,long,1473,3219
38074000,kempton,1612,3219
69038800,range line,3588,3221
10007900,donders,8861,3222
18028200,rock,1277,3223
18017700,goose,6243,3223
21018300,thompson,3328,3225
11000700,cedar,5412,3225
34035700,crook,5248,3227
69071700,elbow,2620,3228
69041700,hay,4174,3229
69028800,five mile,730,3230
3017700,hanson,3745,3231
56063700,bahle,5626,3231
33003000,pennington,8166,3233
31053600,doan,8335,3234
14001100,ranum,1237,3235
56022100,schuster,1839,3236
69063200,williams,3017,3237
69005300,argo,1628,3238
56014500,unnamed,1837,3238
82013600,round,4436,3238
3061800,sand,3802,3241
19005200,schmitt,3840,3241
1002800,starvation,8375,3243
4022800,round,2127,3244
49012800,lena,2656,3245
21013200,ellis,3546,3246
56054700,hook,6614,3247
31068800,cedar,5087,3248
31024000,inkey,8214,3249
18007900,peterson,5105,3250
15007600,mud,3448,3251
60000600,poplar,4418,3252
31066400,ranier,7154,3253
31059100,cranberry,7392,3254
11032700,duffney,2847,3255
69013200,barrs,7891,3255
31070500,lundeen,8365,3255
11018600,craig,4127,3258
3060000,unnamed,3795,3259
3011800,goose,4393,3259
44015100,laduc,4600,3261
27013600,silver,2061,3262
27008100,birch island,2347,3263
44005000,matt ayers,3312,3264
3029400,momb,3629,3265
3045200,spinach,6400,3266
14009900,maria,5544,3267
56057800,holbrook,5567,3267
31030800,bartlet,2267,3269
31069000,aspen,4439,3270
69072500,mashkenode,3299,3271
6008900,karl slough,2154,3272
31046000,east,7208,3272
31002400,dode,8109,3274
38048400,hudson,3003,3275
29022400,mccarty,1900,3276
31029600,long,2034,3277
69047800,slim,5757,3277
4030400,myrtle,2392,3279
6004200,unnamed,4811,3279
1006800,mandy,8358,3281
38055000,surprise,2617,3282
26019900,unnamed,8381,3283
47011600,hoosier,4314,3284
56025100,torgerson,6535,3285
1011900,edquist,3722,3286
15001200,clarke,1067,3287
34061000,unnamed,7298,3288
4028300,isle,3245,3289
4015800,unnamed,2769,3290
69066600,deep,4266,3291
56039100,johannes,4970,3292
21012500,private,8252,3292
82001800,north twin,1147,3294
31038900,murphy,8045,3295
69006200,hobo,1490,3296
16064400,cedar,3103,3297
16035500,little iron,1021,3298
72005400,hahn,1341,3299
18006500,ann,5624,3299
69118200,unnamed,1959,3301
16010800,pine mountain,1868,3302
31012600,little sucker,3128,3302
73025200,stub,5194,3304
69069500,east twin,2116,3305
82030000,unnamed,7940,3305
56061200,unnamed,5566,3307
16011700,moon,4594,3308
69014600,harris,4687,3308
31021300,unnamed,3781,3310
31062100,little dead horse,6236,3311
61010500,helle,3460,3312
44008500,george,2616,3313
14006100,erickson,1537,3314
18003000,barbour,8669,3315
56065600,fossan,2443,3316
60023600,unnamed,5820,3317
13003000,vibo,6485,3318
56002700,besser,5997,3319
70004300,nash,3994,3320
3066200,cuba,5824,3320
19000300,rebecca,7462,3322
16007900,sunfish,3893,3323
38061300,rock island,3523,3324
31030100,otter,5160,3324
31040500,spring,1509,3326
34022700,hystad,8920,3326
31061600,east smith,6520,3328
34024900,mary,9128,3329
1015200,cranberry,1515,3330
37010700,unnamed,4808,3331
34012200,downs,9058,3331
31063000,shelly,6761,3333
11005400,little andrus,2571,3334
69080900,silver,2850,3334
65001200,phare,8501,3336
36000500,franklin,7015,3337
33006800,neff marsh,4951,3338
56040500,blacken,3608,3339
29018100,unnamed,3658,3340
29016300,deer,3792,3340
11028000,donkey,5019,3342
44019900,puson,5930,3342
61008200,kolstad,3764,3344
56010200,unnamed,4359,3344
21032900,mahla,6281,3344
56100500,unnamed,1035,3347
29023500,hirts,4976,3348
44006900,hen,2376,3349
38058000,horseshoe,6367,3349
16045300,rice,4293,3351
38075400,murphy,8197,3352
31080100,pickeral,6179,3353
31025300,camerton,3365,3354
75006400,erickson,5742,3355
19002300,farquar,824,3356
31077800,little too much,4735,3357
21037900,connie,6266,3357
16034700,little cascade,4395,3359
29024800,lord,4683,3359
18003500,knieff,3337,3361
60031600,raff,6555,3362
10002200,scott,6727,3363
1016200,four,2955,3364
16013500,jim,2328,3365
56057700,otter,9128,3366
18033900,moody,3404,3367
73016000,henry,4218,3367
18003700,unnamed,4102,3369
47020200,west,6879,3369
26007600,little,2211,3371
87001500,kuistid,6325,3372
29017100,ingram,1967,3373
17007300,summit,3114,3374
56009500,perch,3910,3375
82007700,unnamed,4738,3376
82002000,mckusick,3329,3377
3030000,little cotton,3401,3377
69067900,kabustasa,3449,3377
16025100,turtle,884,3380
1023000,unnamed,5954,3380
44013700,long,3558,3382
31012300,little mccarthy,3948,3382
14002600,thirteen,3229,3384
69002800,little stone,4013,3384
31051400,brush shanty,6764,3386
34021600,norstedt,9146,3387
69020000,baldpate,2003,3388
11028600,haynes,3920,3389
11011800,camp two,6425,3390
16060000,brandt,2140,3391
4027700,green,1807,3392
6012900,eli,364,3393
82016100,cranberry,4117,3394
62006200,charley,2142,3395
73007900,shackman,8963,3396
82014900,north school section,3316,3397
56116300,unnamed,4093,3398
69060400,dovre,2101,3399
69081900,gannon,5434,3399
11004500,margaret,2830,3401
70001100,unnamed,2545,3402
14000900,solem,2330,3403
31040700,hay,3070,3404
31027100,marble,7883,3405
10001600,long,3029,3406
1011000,studhorse,4823,3407
16009100,pierz,1425,3408
11036200,fawn,1671,3409
33002700,spring,2869,3410
65001000,hodgson,8581,3410
16010500,muckwa,1159,3412
16009000,crystal,2890,3413
16081100,gabimichigami,7444,3414
47001900,little wolf,8920,3415
21030300,unnamed,4708,3416
47012700,goose,6676,3417
14001000,tansem,1772,3418
69045300,wren,1816,3419
38054300,rota,4597,3419
33003300,devils,6768,3421
31034500,scrapper,8880,3422
82004200,lynch,2105,3423
34001200,johnson,8397,3423
38015300,adams,2762,3425
60014200,hill river,2052,3426
1011300,turtle,4852,3426
8003500,gilman,6959,3426
3045600,unnamed,4724,3429
10008000,rutz,8698,3430
16010400,musquash,2602,3431
60020600,foot,4129,3432
31004000,west,6262,3433
44005900,fowl,4610,3434
14007900,meyer,7151,3435
31064100,carpenter,2575,3436
30014300,north stanchfield,8963,3436
3059100,beeber,2070,3438
16002600,little john,1281,3439
56009300,sieh,7661,3439
69054200,wilson,5050,3441
69085400,thirty-six,2220,3442
69029600,little crab,4961,3442
69067600,olive,3262,3444
41006700,perch,5220,3445
1018500,dogfish,2002,3446
82010200,mud,2336,3447
31035700,unnamed,8302,3448
69069200,lucille,2653,3449
4015300,lindgren,4965,3450
82003400,east boot,1972,3451
40005900,round,8366,3452
14005400,hoe,2871,3453
31030500,ann,6774,3454
86030100,unnamed,2834,3455
69070100,aerie,3345,3456
61010000,celia,5881,3457
56017900,unnamed,7934,3457
31045200,gunn,4390,3459
56027000,unnamed,7710,3460
21036700,unnamed,5991,3461
69029200,glenmore,1360,3462
18012000,hay,1914,3462
31080400,holland,4177,3464
6013900,lannon,465,3465
46003700,high,4464,3465
69089500,sand,1660,3467
31073600,skelly,4991,3468
69084600,heikkila,2367,3469
21017700,west olaf,7465,3469
71009400,hidden,3061,3471
69083800,oslo,1241,3472
29027500,blacksmith,1053,3473
3032600,bow-dodge,5715,3473
56050800,william,6018,3473
69089000,upstead,7189,3476
82016600,carver,2798,3477
69023500,sunshine,957,3478
