"dow","id","acre","utm_x","utm_y","county","county_name","inspect","include_insp","infest","lake_name","accessible","ramp","ramp_per_acre","infest_zm","infest_ss","zm_suit","ss_suit","nLake50","nLake30","nLake20","nLake10","acre20","acre50","acre200","acre500","acre1000","acre2500","acreInf","countypop","d2HWYmeter","boatPerHour","nAccess","dataTraffic","annualTraffic1","annualTraffic2"
"38046900",7491,16,628411,5313712,"38","lake",0,0,0,"coon",0,0,0,0,0,NA,NA,1137,582,341,98,1,0,0,0,0,0,0,10625,35291.18666,NA,1,NA,1256.462210592,250.67314
"38065700",7492,16,608582,5276303,"38","lake",0,0,0,"fourth mcdougal",0,0,0,0,0,1,0,675,201,91,43,1,0,0,0,0,0,0,10625,1572.631801,NA,1,NA,1324.016779848,312.44626
"38076300",7493,16,597247,5271959,"38","lake",0,0,0,"unnamed",0,0,0,0,0,NA,NA,581,138,70,12,1,0,0,0,0,0,0,10625,10775.87383,NA,1,NA,1468.932446016,230.53474
"38080300",7494,16,597931,5326622,"38","lake",0,0,0,"hube",0,0,0,0,0,1,0,818,259,138,26,1,0,0,0,0,0,0,10625,18402.8266,NA,1,NA,1199.139074928,287.3505
"38086100",7495,16,597484,5328321,"38","lake",0,0,0,"unnamed",0,0,0,0,0,NA,NA,793,244,120,28,1,0,0,0,0,0,0,10625,20069.13704,NA,1,NA,1205.022879168,287.3505
"4003700",7496,16,378265,5260261,"4","beltrami",0,0,0,"unnamed",0,0,0,0,0,NA,NA,471,195,100,36,1,0,0,0,0,0,0,46106,11183.25226,NA,1,NA,2070.232959432,192.98985
"4007200",7497,16,380917,5283143,"4","beltrami",0,0,0,"flenner",0,0,0,0,0,NA,NA,425,173,85,23,1,0,0,0,0,0,0,46106,1359.541422,NA,1,NA,2013.787256256,204.93413
"4027200",7498,16,352686,5302706,"4","beltrami",0,0,0,"columbo",0,0,0,0,0,1,1,322,154,81,31,1,0,0,0,0,0,0,46106,1534.816738,NA,1,NA,1889.989483032,198.86684
"4027800",7499,16,347756,5302282,"4","beltrami",0,0,0,"unnamed",0,0,0,0,0,NA,NA,324,158,94,43,1,0,0,0,0,0,0,46106,764.7044596,NA,1,NA,1885.280893176,213.76254
"4046900",7500,16,341280,5302009,"4","beltrami",0,0,0,"unnamed",0,0,0,0,0,NA,NA,334,166,101,44,1,0,0,0,0,0,0,46106,1832.519794,NA,1,NA,1860.798153024,194.63542
"44045200",7501,16,273891,5237895,"44","marshall",0,0,0,"unnamed",0,0,0,0,0,NA,NA,526,107,44,4,1,0,0,0,0,0,0,5465,4059.788902,NA,1,NA,2231.39844852,184.74156
"49004900",7502,16,387076,5114647,"49","morrison",0,0,0,"mallard",0,0,0,0,0,NA,NA,410,153,92,42,1,0,0,0,0,0,0,32821,7459.869155,NA,1,NA,1745.543711232,182.78796
"49007400",7503,16,388502,5117355,"49","morrison",0,0,0,"mud",0,0,0,0,0,1,1,432,160,100,43,1,0,0,0,0,0,0,32821,6025.307471,NA,1,NA,1724.64086436,182.78796
"49007700",7504,16,390279,5128024,"49","morrison",0,0,0,"unnamed",0,0,0,0,0,1,1,532,194,123,38,1,0,0,0,0,0,0,32821,4257.90313,NA,1,NA,1774.073032896,201.1856
"49012500",7505,16,377143,5124916,"49","morrison",0,0,0,"unnamed",0,0,0,0,0,NA,NA,354,159,97,18,1,0,0,0,0,0,0,32821,3590.763586,NA,1,NA,1755.504156912,174.35289
"5001000",7506,16,407671,5054111,"5","benton",0,0,0,"unnamed",0,0,0,0,0,NA,NA,363,130,37,5,1,0,0,0,0,0,0,39992,556.4371139,NA,1,NA,1797.452277,168.42429
"54000500",7507,16,258824,5230888,"54","norman",0,0,0,"unnamed",0,0,0,0,0,1,1,408,57,13,1,1,0,0,0,0,0,0,6579,606.6059999,NA,1,NA,1724.547108912,272.5106
"56029200",7508,16,293124,5122758,"56","otter tail",0,0,0,"unnamed",0,0,0,0,0,NA,NA,1022,520,262,73,1,0,0,0,0,0,0,58085,1644.945963,NA,1,NA,2305.420624992,181.99939
"56039700",7509,16,284792,5114645,"56","otter tail",0,0,0,"unnamed",0,0,0,0,0,NA,NA,1006,523,290,69,1,0,0,0,0,0,0,58085,5455.28124,NA,1,NA,2013.805630128,172.74103
"56051000",7510,16,278765,5162823,"56","otter tail",0,0,0,"unnamed",0,0,0,0,0,NA,NA,981,536,294,80,1,0,0,0,0,0,0,58085,4328.434916,NA,1,NA,2014.473301008,173.581
"56054600",7511,16,277622,5172892,"56","otter tail",0,0,0,"unnamed",0,0,0,0,0,NA,NA,939,525,276,86,1,0,0,0,0,0,0,58085,2826.488701,NA,1,NA,2228.618969976,183.07469
"56066700",7512,16,274984,5136035,"56","otter tail",0,0,0,"unnamed",0,0,0,0,0,NA,NA,1011,563,329,85,1,0,0,0,0,0,0,58085,6207.537174,NA,1,NA,1951.811194896,172.74103
"56067200",7513,16,270923,5135515,"56","otter tail",0,0,0,"unnamed",0,0,0,0,0,NA,NA,982,516,329,90,1,0,0,0,0,0,0,58085,5036.061731,NA,1,NA,2067.160579752,172.74103
"56075000",7514,16,276232,5165674,"56","otter tail",0,0,0,"unnamed",0,0,0,0,0,NA,NA,948,543,311,84,1,0,0,0,0,0,0,58085,6435.609747,NA,1,NA,1962.60142104,172.74103
"56085700",7515,16,259930,5137383,"56","otter tail",0,0,0,"unnamed",0,0,0,0,0,1,0,898,425,230,47,1,0,0,0,0,0,0,58085,460.6378703,NA,1,NA,2365.040992344,187.17522
"56088400",7516,16,264713,5142284,"56","otter tail",0,0,0,"unnamed",0,0,0,0,0,NA,NA,980,487,281,75,1,0,0,0,0,0,0,58085,5102.473226,NA,1,NA,2057.27185668,172.74103
"56090800",7517,16,264909,5152366,"56","otter tail",0,0,0,"unnamed",0,0,0,0,0,NA,NA,971,508,263,83,1,0,0,0,0,0,0,58085,2316.418399,NA,1,NA,2237.558836992,172.85324
"56092000",7518,16,264432,5162303,"56","otter tail",0,0,1,"unnamed",0,0,0,0,0,NA,NA,912,519,259,55,1,0,0,0,0,0,0,58085,29.06079308,NA,1,NA,2850.106283256,203.61642
"56097600",7519,16,253404,5138803,"56","otter tail",0,0,0,"unnamed",0,0,0,0,0,NA,NA,807,356,134,30,1,0,0,0,0,0,0,58085,2516.533389,NA,1,NA,2247.385267896,199.24536
"56113800",7520,16,268849,5154994,"56","otter tail",0,0,0,"unnamed",0,0,0,0,0,NA,NA,992,533,294,96,1,0,0,0,0,0,0,58085,4844.595076,NA,1,NA,2038.509001992,183.29218
"56135200",7521,16,303926,5161082,"56","otter tail",0,0,0,"unnamed",0,0,0,0,0,NA,NA,902,263,106,22,1,0,0,0,0,0,0,58085,121.7250342,NA,1,NA,2250.668934288,242.83763
"56143800",7522,16,288573,5124793,"56","otter tail",0,0,0,"unnamed",0,0,0,0,0,NA,NA,1029,536,294,55,1,0,0,0,0,0,0,58085,2471.314102,NA,1,NA,2216.624810928,177.12253
"56167600",7523,16,264578,5171254,"56","otter tail",0,0,0,"unnamed",0,0,0,0,0,1,1,865,516,266,51,1,0,0,0,0,0,0,58085,10.5801484,NA,1,NA,2605.1008974,242.73065
"56167800",7524,16,264915,5169202,"56","otter tail",0,0,0,"unnamed",0,0,0,0,0,1,1,884,520,267,50,1,0,0,0,0,0,0,58085,1318.365554,NA,1,NA,2315.274920016,181.99939
"58004000",7525,16,527783,5087776,"58","pine",0,0,0,"clayton",0,0,0,0,0,NA,NA,131,38,23,2,1,0,0,0,0,0,0,28874,7190.827824,NA,1,NA,1202.219936664,158.58653
"58014000",7526,16,492115,5064870,"58","pine",0,0,0,"silberg",0,0,0,0,0,1,1,186,66,41,8,1,0,0,0,0,0,0,28874,2368.581286,NA,1,NA,1539.394596144,164.088
"58016200",7527,16,517311,5073411,"58","pine",0,0,0,"unnamed",0,0,0,0,0,NA,NA,149,28,11,4,1,0,0,0,0,0,0,28874,4291.15721,NA,1,NA,1509.225618936,159.35768
"60005100",7528,16,304160,5290149,"60","polk",0,0,0,"unnamed",0,0,0,0,0,NA,NA,379,150,65,29,1,0,0,0,0,0,0,31660,2701.113183,NA,1,NA,1811.230354896,163.61601
"60006300",7529,16,301871,5288011,"60","polk",0,0,0,"unnamed",0,0,0,0,0,NA,NA,385,149,80,39,1,0,0,0,0,0,0,31660,5160.91435,NA,1,NA,1744.224776088,160.21538
"60015500",7530,16,286798,5283396,"60","polk",0,0,0,"unnamed",0,0,0,0,0,NA,NA,313,190,95,23,1,0,0,0,0,0,0,31660,4646.92671,NA,1,NA,1658.63760996,201.1856
"60016600",7531,16,285573,5289355,"60","polk",0,0,0,"unnamed",0,0,0,0,0,NA,NA,298,172,73,19,1,0,0,0,0,0,0,31660,5733.523115,NA,1,NA,1814.892091152,188.3647
"60020300",7532,16,275797,5279141,"60","polk",0,0,0,"unnamed",0,0,0,0,0,1,1,268,179,103,37,1,0,0,0,0,0,0,31660,13.89347105,NA,1,NA,2072.588275368,277.0797
"6002500",7533,16,243137,5023980,"6","big stone",0,0,0,"unnamed",0,0,0,0,0,1,1,105,80,58,31,1,0,0,0,0,0,0,5050,2453.88691,NA,1,NA,3299.488846176,246.0718
"60036200",7534,16,295186,5288868,"60","polk",0,0,0,"unnamed",0,0,0,0,0,NA,NA,348,147,75,34,1,0,0,0,0,0,0,31660,6852.782586,NA,1,NA,1728.10665252,160.21538
"60037900",7535,16,263309,5271586,"60","polk",0,0,0,"unnamed",0,0,0,0,0,NA,NA,243,112,91,55,1,0,0,0,0,0,0,31660,9974.937632,NA,1,NA,1800.073813296,118.480545
"6025400",7536,16,225445,5046828,"6","big stone",0,0,0,"unnamed",0,0,0,0,0,NA,NA,106,68,35,22,1,0,0,0,0,0,0,5050,4045.005092,NA,1,NA,3488.049710064,230.00166
"6040700",7537,16,239171,5029623,"6","big stone",0,0,0,"unnamed",0,0,0,0,0,NA,NA,110,85,61,39,1,0,0,0,0,0,0,5050,7692.664123,NA,1,NA,3451.055082912,228.19098
"61021900",7538,16,330803,5040284,"61","pope",0,0,0,"unnamed",0,0,0,0,0,NA,NA,412,139,61,18,1,0,0,0,0,0,0,11049,2687.07666,NA,1,NA,1462.012735176,248.5992
"62008100",7539,16,489127,4987541,"62","ramsey",0,0,0,"judy",0,0,0,0,0,1,1,554,307,141,51,1,0,0,0,0,0,0,540649,1354.719185,NA,1,NA,1744.07479044,255.06665
"69002600",7540,16,583667,5231227,"69","saint louis",0,0,0,"holmsey",0,0,0,0,0,NA,NA,222,91,60,24,1,0,0,0,0,0,0,199980,27389.01038,NA,1,NA,1839.860339832,153.82472
"69003400",7541,16,589855,5243330,"69","saint louis",0,0,0,"kylen",0,0,0,0,0,NA,NA,291,89,56,10,1,0,0,0,0,0,0,199980,32266.16758,NA,1,NA,1836.118999128,153.82472
"69010900",7542,16,581983,5208991,"69","saint louis",0,0,0,"unnamed",0,0,0,0,0,NA,NA,162,74,40,12,1,0,0,0,0,0,0,199980,12225.85479,NA,1,NA,1928.932268208,153.82472
"69017200",7543,16,576803,5311575,"69","saint louis",0,0,0,"chant",0,0,0,0,0,NA,NA,596,270,148,49,1,0,0,0,0,0,0,199980,7143.3805,NA,1,NA,1860.858932904,203.6201
"69017900",7544,16,579446,5320460,"69","saint louis",0,0,0,"hunch",0,0,0,0,0,NA,NA,586,283,157,47,1,0,0,0,0,0,0,199980,14805.08015,NA,1,NA,1905.45873252,199.12845
"69029100",7545,16,565712,5312632,"69","saint louis",0,0,0,"unnamed",0,0,0,0,0,NA,NA,488,242,121,52,1,0,0,0,0,0,0,199980,12034.90153,NA,1,NA,1852.392038232,210.83597
"69070900",7546,16,532370,5241498,"69","saint louis",0,0,0,"teal",0,0,0,0,0,NA,NA,269,111,55,21,1,0,0,0,0,0,0,199980,6631.770931,NA,1,NA,1833.274304232,127.707306
"69071000",7547,16,528503,5242558,"69","saint louis",0,0,0,"unnamed",0,0,0,0,0,NA,NA,289,97,43,14,1,0,0,0,0,0,0,199980,7044.982429,NA,1,NA,1862.490971472,153.82472
"69071200",7548,16,532701,5241188,"69","saint louis",0,0,0,"mallard",0,0,0,0,0,NA,NA,269,110,56,20,1,0,0,0,0,0,0,199980,6562.474296,NA,1,NA,1969.411711008,127.707306
"69085300",7549,16,513337,5179907,"69","saint louis",0,0,0,"unnamed",0,0,0,0,0,NA,NA,287,93,47,13,1,0,0,0,0,0,0,199980,4245.6839,NA,1,NA,1852.287707448,154.57272
"69087400",7550,16,503921,5374148,"69","saint louis",0,0,0,"unnamed",0,0,0,0,0,1,0,105,70,48,17,1,0,0,0,0,0,0,199980,14129.03635,NA,1,NA,1849.183063488,153.82472
"69107000",7551,16,555544,5336698,"69","saint louis",0,0,0,"unnamed",0,0,0,0,0,NA,NA,402,201,118,25,1,0,0,0,0,0,0,199980,37949.8148,NA,1,NA,1843.043276736,208.87845
"69121200",7552,16,560442,5233315,"69","saint louis",0,0,0,"unnamed",0,0,0,0,0,NA,NA,240,144,57,13,1,0,0,0,0,0,0,199980,20924.38085,NA,1,NA,1840.7699832,167.1505
"70011300",7553,16,449944,4945720,"70","scott",0,0,0,"mill pond",0,0,0,0,0,1,1,320,128,44,7,1,0,0,0,0,0,0,143680,181.0974218,NA,1,NA,2344.944934032,196.21548
"71016600",7554,16,416862,5037295,"71","sherburne",0,0,0,"unnamed",0,0,0,0,0,1,1,421,198,79,18,1,0,0,0,0,0,0,93528,1160.202977,NA,1,NA,1795.413932784,220.89226
"73012100",7555,16,385817,5055410,"73","stearns",0,0,0,"unnamed",0,0,0,0,0,NA,NA,357,168,79,36,1,0,0,0,0,0,0,155652,4248.028569,NA,1,NA,1820.157324744,197.47389
"73019400",7556,16,373603,5068960,"73","stearns",0,0,0,"unnamed",0,0,0,0,0,NA,NA,320,154,72,23,1,0,0,0,0,0,0,155652,2964.02932,NA,1,NA,1966.62349836,202.10817
"73037100",7557,16,383119,5045344,"73","stearns",0,0,0,"unnamed",0,0,0,0,0,NA,NA,396,171,112,54,1,0,0,0,0,0,0,155652,5746.865343,NA,1,NA,1814.447431488,196.5183
"80002500",7558,16,350616,5184780,"80","wadena",0,0,0,"unnamed",0,0,0,0,0,1,1,654,204,62,18,1,0,0,0,0,0,0,13761,5375.184406,NA,1,NA,1356.629866512,279.55704
"82002800",7559,16,511570,5003223,"82","washington",0,0,0,"staples",0,0,0,0,0,1,1,389,245,145,65,1,0,0,0,0,0,0,253117,6230.470814,NA,1,NA,1998.425565048,218.73601
"82035100",7560,16,507245,4988839,"82","washington",0,0,0,"unnamed",0,0,0,0,0,NA,NA,437,245,160,57,1,0,0,0,0,0,0,253117,1697.538879,NA,1,NA,1768.248143808,238.20409
"84001100",7561,16,244308,5166969,"84","wilkin",0,0,0,"unnamed",0,0,0,0,0,NA,NA,688,233,69,14,1,0,0,0,0,0,0,6358,86.94949333,NA,1,NA,1888.496908176,363.35092
"86018900",7562,16,418444,4986576,"86","wright",0,0,0,"unnamed",0,0,0,0,0,1,1,456,165,56,16,1,0,0,0,0,0,0,132550,3855.928234,NA,1,NA,1677.516652368,187.5831
"86023200",7563,16,418082,5010659,"86","wright",0,0,0,"unnamed",0,0,0,0,0,NA,NA,495,250,160,38,1,0,0,0,0,0,0,132550,525.7926882,NA,1,NA,1920.282576792,251.26228
"86029100",7564,16,402430,5011129,"86","wright",0,0,0,"unnamed",0,0,0,0,0,NA,NA,470,247,108,34,1,0,0,0,0,0,0,132550,5177.704457,NA,1,NA,1759.010185176,210.83597
"86034700",7565,16,416822,5017013,"86","wright",0,0,0,"unnamed",0,0,0,0,0,NA,NA,491,245,168,46,1,0,0,0,0,0,0,132550,1859.295756,NA,1,NA,1908.701915304,218.06264
"9001300",7566,16,538034,5173231,"9","carlton",0,0,0,"third",0,0,0,0,0,NA,NA,223,93,61,9,1,0,0,0,0,0,0,35738,2912.624127,NA,1,NA,1912.089019632,169.06664
"9010600",7567,16,538676,5159622,"9","carlton",0,0,0,"unnamed",0,0,0,0,0,NA,NA,212,109,63,31,1,0,0,0,0,0,0,35738,4770.868877,NA,1,NA,1629.466875264,133.6216
"9011700",7568,16,526010,5148599,"9","carlton",0,0,0,"unnamed",0,0,0,0,0,NA,NA,233,136,84,22,1,0,0,0,0,0,0,35738,1753.904307,NA,1,NA,1775.359139856,172.75914
"1000600",7569,15,494851,5165336,"1","aitkin",0,0,0,"mud",0,0,0,0,0,1,0,311,110,50,20,1,0,0,0,0,0,0,15583,722.6769378,NA,1,NA,1562.790748824,224.13405
"1001300",7570,15,490149,5161942,"1","aitkin",0,0,0,"kelly",0,0,0,0,0,0,0,332,109,48,23,1,0,0,0,0,0,0,15583,3593.243097,NA,1,NA,1412.04421704,184.61009
"1003200",7571,15,483822,5175656,"1","aitkin",0,0,0,"camp",0,0,0,0,0,NA,NA,325,123,82,20,1,0,0,0,0,0,0,15583,6962.829137,NA,1,NA,1331.356065168,207.88124
"1005400",7572,15,478082,5189474,"1","aitkin",0,0,0,"unnamed",0,0,0,0,0,NA,NA,380,112,62,39,1,0,0,0,0,0,0,15583,3957.107583,NA,1,NA,1488.634153872,171.83504
"11053600",7573,15,407561,5207391,"11","cass",0,0,0,"tadpole",0,0,0,0,0,NA,NA,754,345,160,56,1,0,0,0,0,0,0,28993,4.511719231,NA,1,NA,1844.337692736,295.4029
"11058300",7574,15,423314,5184865,"11","cass",0,0,0,"unnamed",0,0,0,0,0,NA,NA,904,371,174,52,1,0,0,0,0,0,0,28993,3590.3687,NA,1,NA,1623.61775112,192.62982
"11061400",7575,15,367497,5141786,"11","cass",0,0,0,"farber",0,0,0,0,0,NA,NA,378,111,30,9,1,0,0,0,0,0,0,28993,5579.449641,NA,1,NA,1531.72737288,127.37962
"11063600",7576,15,378650,5181567,"11","cass",0,0,0,"unnamed",0,0,0,0,0,NA,NA,828,327,142,41,1,0,0,0,0,0,0,28993,2146.685569,NA,1,NA,1507.056718128,205.28093
"11072100",7577,15,437204,5189833,"11","cass",0,0,0,"tank",0,0,0,0,0,1,0,828,247,114,29,1,0,0,0,0,0,0,28993,9019.567916,NA,1,NA,1430.341325472,205.79352
"11084200",7578,15,377914,5199643,"11","cass",0,0,0,"unnamed",0,0,0,0,0,NA,NA,823,394,227,63,1,0,0,0,0,0,0,28993,6024.667451,NA,1,NA,1392.893347272,192.464
"11086000",7579,15,395850,5186337,"11","cass",0,0,0,"deadman",0,0,0,0,0,1,0,892,454,210,69,1,0,0,0,0,0,0,28993,248.934833,NA,1,NA,1609.465082904,215.6065
"11097000",7580,15,374406,5161192,"11","cass",0,0,0,"unnamed",0,0,0,0,0,NA,NA,705,148,47,27,1,0,0,0,0,0,0,28993,4264.962951,NA,1,NA,1218.864105768,160.99445
"11097500",7581,15,439916,5197077,"11","cass",0,0,0,"unnamed",0,0,0,0,0,1,0,718,235,94,27,1,0,0,0,0,0,0,28993,10951.59498,NA,1,NA,1561.603929552,205.79352
"12009100",7582,15,284689,4981000,"12","chippewa",0,0,0,"unnamed",0,0,0,0,0,NA,NA,22,7,1,1,1,0,0,0,0,0,0,12133,77.70055822,NA,1,NA,2167.641210936,331.2041
"13001000",7583,15,517377,5024173,"13","chisago",0,0,0,"peterson",0,0,0,0,0,1,0,319,139,76,34,1,0,0,0,0,0,0,54748,1084.64198,NA,1,NA,2085.712465992,167.51363
"13009300",7584,15,519954,5020814,"13","chisago",0,0,0,"green marsh",0,0,0,0,0,NA,NA,313,146,83,28,1,0,0,0,0,0,0,54748,1497.344833,NA,1,NA,2062.0512528,167.51363
"13012400",7585,15,516799,5035216,"13","chisago",0,0,0,"wallin marsh",0,0,0,0,0,NA,NA,257,99,49,15,1,0,0,0,0,0,0,54748,1479.152642,NA,1,NA,2119.341626496,160.41917
"13012500",7586,15,517223,5042599,"13","chisago",0,0,0,"rondeau marsh",0,0,0,0,0,NA,NA,225,87,23,5,1,0,0,0,0,0,0,54748,3842.903095,NA,1,NA,1803.066663288,137.67165
"13015400",7587,15,512289,5027488,"13","chisago",0,0,0,"unnamed",0,0,0,0,0,1,1,332,145,79,34,1,0,0,0,0,0,0,54748,1002.689851,NA,1,NA,1886.0266968,180.06088
"14032300",7588,15,251154,5207017,"14","clay",0,0,0,"hitterdal wpa",0,0,0,0,0,NA,NA,455,158,82,18,1,0,0,0,0,0,0,62875,636.0794164,NA,1,NA,1627.730324352,205.42947
"14032700",7589,15,234831,5212510,"14","clay",0,0,0,"flowing wpa",0,0,0,0,0,NA,NA,220,65,23,3,1,0,0,0,0,0,0,62875,304.0243269,NA,1,NA,1988.965402608,186.15118
"15004100",7590,15,331773,5292081,"15","clearwater",0,0,0,"unnamed",0,0,0,0,0,NA,NA,390,181,102,43,1,0,0,0,0,0,0,8827,11886.77634,NA,1,NA,1401.996090696,263.01456
"15019300",7591,15,330187,5291082,"15","clearwater",0,0,0,"unnamed",0,0,0,0,0,NA,NA,392,186,102,37,1,0,0,0,0,0,0,8827,10525.43981,NA,1,NA,1447.899854232,279.55704
"15020400",7592,15,325847,5234699,"15","clearwater",0,0,0,"unnamed",0,0,0,0,0,1,1,764,329,198,52,1,0,0,0,0,0,0,8827,2951.967196,NA,1,NA,1309.809838008,308.7708
"15021400",7593,15,323053,5226867,"15","clearwater",0,0,0,"unnamed",0,0,0,0,0,1,1,751,345,215,78,1,0,0,0,0,0,0,8827,2535.096518,NA,1,NA,1298.632690416,308.7708
"15021700",7594,15,321830,5227172,"15","clearwater",0,0,0,"unnamed",0,0,0,0,0,NA,NA,748,339,212,78,1,0,0,0,0,0,0,8827,2834.342096,NA,1,NA,1288.006133136,308.7708
"15023900",7595,15,324348,5320242,"15","clearwater",0,0,0,"unnamed",0,0,0,0,0,1,1,207,71,21,13,1,0,0,0,0,0,0,8827,5509.802265,NA,1,NA,1220.385997224,228.19098
"15024800",7596,15,308521,5233528,"15","clearwater",0,0,0,"unnamed",0,0,0,0,0,NA,NA,677,326,168,66,1,0,0,0,0,0,0,8827,8119.457049,NA,1,NA,1180.90755024,286.33395
"15025800",7597,15,314412,5226733,"15","clearwater",0,0,0,"unnamed",0,0,0,0,0,NA,NA,715,343,188,80,1,0,0,0,0,0,0,8827,2100.549234,NA,1,NA,1383.504452472,302.67087
"15026800",7598,15,310930,5236609,"15","clearwater",0,0,0,"tincup",0,0,0,0,0,NA,NA,693,314,159,61,1,0,0,0,0,0,0,8827,6098.597682,NA,1,NA,1196.438639064,286.33395
"15027500",7599,15,308582,5235845,"15","clearwater",0,0,0,"unnamed",0,0,0,0,0,NA,NA,674,316,166,60,1,0,0,0,0,0,0,8827,7110.597652,NA,1,NA,1190.072393592,286.33395
"16012200",7600,15,702796,5322273,"16","cook",0,0,0,"melon",0,0,0,0,0,NA,NA,649,341,210,72,1,0,0,0,0,0,0,5286,26755.25223,NA,1,NA,3379.146807384,286.33395
"16014400",7601,15,695496,5310768,"16","cook",0,0,0,"eggers",0,0,0,0,0,NA,NA,740,417,248,63,1,0,0,0,0,0,0,5286,18603.42664,NA,1,NA,3343.37238732,250.67314
"16016500",7602,15,694582,5316193,"16","cook",0,0,0,"sere",0,0,0,0,0,NA,NA,756,417,282,91,1,0,0,0,0,0,0,5286,24047.68337,NA,1,NA,3344.91655512,250.67314
"16019500",7603,15,686581,5316633,"16","cook",0,0,0,"lantern",0,0,0,0,0,NA,NA,906,520,309,120,1,0,0,0,0,0,0,5286,27032.48388,NA,1,NA,3354.164561496,250.67314
"16020000",7604,15,688284,5324410,"16","cook",0,0,0,"road",0,0,0,0,0,NA,NA,865,469,272,90,1,0,0,0,0,0,0,5286,33706.47539,NA,1,NA,3376.882611072,250.67314
"16021600",7605,15,687135,5321283,"16","cook",0,0,0,"gore",0,0,0,0,0,NA,NA,892,500,294,114,1,0,0,0,0,0,0,5286,31124.40697,NA,1,NA,3378.93716112,250.67314
"16030800",7606,15,685000,5323719,"16","cook",0,0,0,"prune",0,0,0,0,0,NA,NA,917,511,286,107,1,0,0,0,0,0,0,5286,34127.52124,NA,1,NA,3376.882611072,250.67314
"16034000",7607,15,676205,5326869,"16","cook",0,0,0,"mash",0,0,0,0,0,NA,NA,989,563,311,79,1,0,0,0,0,0,0,5286,40297.33066,NA,1,NA,3376.882611072,250.67314
"16039900",7608,15,673785,5313726,"16","cook",0,0,0,"unnamed",0,0,0,0,0,NA,NA,1078,628,387,108,1,0,0,0,0,0,0,5286,29318.13433,NA,1,NA,3378.235444536,250.67314
"16040100",7609,15,667174,5310777,"16","cook",0,0,0,"unnamed",0,0,0,0,0,NA,NA,1140,689,376,109,1,0,0,0,0,0,0,5286,29919.486,NA,1,NA,3376.882611072,250.67314
"16043600",7610,15,670501,5319228,"16","cook",0,0,0,"unnamed",0,0,0,0,0,NA,NA,1085,665,399,131,1,0,0,0,0,0,0,5286,35764.34667,NA,1,NA,3376.882611072,250.67314
"16044200",7611,15,667159,5316872,"16","cook",0,0,0,"gunstock",0,0,0,0,0,NA,NA,1122,712,408,135,1,0,0,0,0,0,0,5286,35182.70173,NA,1,NA,3376.882611072,250.67314
"16052200",7612,15,657740,5308756,"16","cook",0,0,0,"handle",0,0,0,0,0,NA,NA,1187,753,382,93,1,0,0,0,0,0,0,5286,32999.59575,NA,1,NA,3376.882611072,250.67314
"16059400",7613,15,659049,5328692,"16","cook",0,0,0,"chub",0,0,0,0,0,NA,NA,1081,630,388,123,1,0,0,0,0,0,0,5286,49467.78357,NA,1,NA,3376.882611072,250.67314
"16084000",7614,15,653692,5327926,"16","cook",0,0,0,"unnamed",0,0,0,0,0,NA,NA,1092,642,406,115,1,0,0,0,0,0,0,5286,51712.49189,NA,1,NA,3376.882611072,250.67314
"16084800",7615,15,731051,5315645,"16","cook",0,0,0,"unnamed",0,0,0,0,0,NA,NA,275,113,52,14,1,0,0,0,0,0,0,5286,8807.029372,NA,1,NA,3300.895810152,170.48228
"16086000",7616,15,693512,5306288,"16","cook",0,0,0,"unnamed",0,0,0,0,0,NA,NA,757,431,210,66,1,0,0,0,0,0,0,5286,14841.00261,NA,1,NA,3473.046166248,250.67314
"18019400",7617,15,421845,5173049,"18","crow wing",0,0,0,"little pickerel",0,0,0,0,0,1,0,952,411,191,66,1,0,0,0,0,0,0,63940,5004.718199,NA,1,NA,1613.596711392,172.74103
"18027400",7618,15,418438,5171031,"18","crow wing",0,0,0,"unnamed",0,0,0,0,0,NA,NA,950,423,214,67,1,0,0,0,0,0,0,63940,8502.999626,NA,1,NA,1746.92954376,172.74103
"18043400",7619,15,427630,5150169,"18","crow wing",0,0,0,"yawkey mine",0,0,0,0,0,1,0,746,418,247,82,1,0,0,0,0,0,0,63940,984.1222122,NA,1,NA,1719.041348904,187.17522
"18048000",7620,15,430108,5128958,"18","crow wing",0,0,0,"unnamed",0,0,0,0,0,1,0,592,293,150,48,1,0,0,0,0,0,0,63940,3627.406102,NA,1,NA,1773.770624424,189.69185
"18050900",7621,15,436096,5149215,"18","crow wing",0,0,0,"ringhand",0,0,0,0,0,NA,NA,696,358,228,85,1,0,0,0,0,0,0,63940,1430.066362,NA,1,NA,1886.942064648,204.73135
"18066800",7622,15,418737,5149971,"18","crow wing",0,0,0,"unnamed",0,0,0,0,0,NA,NA,811,424,217,78,1,0,0,0,0,0,0,63940,5247.591648,NA,1,NA,1950.929902656,172.74103
"18070700",7623,15,414762,5176724,"18","crow wing",0,0,0,"unnamed",0,0,0,0,0,NA,NA,962,425,199,73,1,0,0,0,0,0,0,63940,11290.39108,NA,1,NA,2042.517673776,172.74103
"18072900",7624,15,401305,5150463,"18","crow wing",0,0,0,"unnamed",0,0,0,0,0,NA,NA,834,319,162,44,1,0,0,0,0,0,0,63940,857.2259352,NA,1,NA,1724.504677272,210.55365
"19005100",7625,15,493137,4967878,"19","dakota",0,0,0,"horseshoe",0,0,0,0,0,1,1,461,231,107,44,1,0,0,0,0,0,0,417486,13.47282686,NA,1,NA,2875.817930424,344.89178
